0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,gender
-307.42908,131.42761,-9.823912,26.948076,8.418803,-12.5821,-7.4058423,5.6449604,3.74855,3.9141893,-2.2434156,-2.5977027,-7.852527,-5.0810122,-0.943574,-9.627227,-17.219854,-0.20553268,0.83532536,-10.219913,1
-297.51962,142.61388,-8.412786,4.6732316,1.2748915,-10.318594,-5.3604126,6.0711813,1.9178257,0.2662387,1.6310972,0.77366316,-11.45873,-8.735661,-3.2269871,-11.479389,-17.072556,-1.1508025,-1.1240621,-9.082823,1
-312.7389,146.48091,-8.386502,16.57488,9.430779,-5.0755816,-8.483007,4.098841,6.565871,4.508841,-1.5216771,-2.0002167,-7.258296,-7.048467,-6.1482587,-10.6733055,-16.991632,-1.8542819,-1.4476115,-8.208634,1
-289.25723,135.22997,-23.908129,12.605003,-5.087452,-10.428546,-1.0699588,-3.2574646,-5.117849,6.087156,3.868148,0.9891251,-3.0407383,-9.406156,-8.173018,-4.4930224,-12.878269,-4.328059,-3.9337628,-4.508417,1
-292.47446,138.94849,-2.0114017,17.882866,-4.1513963,-10.117551,-5.3301144,-6.1758404,-4.763685,0.13291676,-0.3087611,1.8713188,-5.6938014,-9.110796,-7.3800898,-7.113552,-11.099442,-1.7004822,-3.5099359,-8.452063,1
-294.40756,119.03608,-10.181529,29.88607,8.628376,-10.986864,-3.7672038,-0.0031122423,-5.909975,-1.2050372,-4.453603,-0.32513797,-3.4484088,-7.1619973,-5.831299,-5.2289395,-12.699425,-1.9181204,-4.390595,-5.2063794,1
-296.12436,133.31569,-10.733212,30.547277,8.2322855,-17.929304,-3.4427605,1.3645517,-8.949579,0.004700784,-1.558784,-0.6639527,-3.4799216,-9.975747,-8.590757,-3.0565305,-12.197694,-4.7371664,-2.7685878,-4.1168413,1
-308.63235,143.20087,-8.577948,18.084743,6.754025,-18.611702,-5.550278,8.537242,-1.2074239,1.6791849,-2.602547,-3.5873075,-4.4476404,-7.663156,-7.7103863,-6.39945,-12.213359,-4.142789,-4.2370825,-7.4598155,1
-291.67236,143.11635,-12.293096,16.014761,10.707004,-9.300617,-5.534503,-1.8052715,-6.237646,-0.1046613,0.08741031,2.779069,-3.7598553,-9.774609,-6.8660245,-4.775885,-12.16916,-5.6395597,-6.360841,-6.696781,1
-322.02264,148.57805,-7.75638,12.9129505,10.9071,-6.7895646,-0.85457325,1.465007,-5.615682,0.21546738,0.73658156,-1.7262715,-3.989492,-6.893079,-6.251747,-6.7527328,-12.378852,-6.528624,-5.3046556,-6.970872,1
-305.81857,138.82031,-6.5519624,13.356548,10.756116,-1.3416051,-1.4518695,-5.231044,-8.95956,1.1494514,0.08115497,2.2541115,-4.2629895,-10.17728,-7.6063967,-4.3380427,-13.359931,-7.2785754,-4.825143,-6.4309754,1
-304.54605,151.86903,-13.862537,12.175357,11.173329,-9.244399,-4.1343856,0.878264,-6.1175356,0.5412658,4.929686,1.5993285,-2.7478514,-7.9044266,-6.8753214,-5.960851,-11.475867,-5.1366796,-7.085976,-6.999242,1
-310.24094,145.58592,-11.202279,22.852858,11.286775,-15.604323,-4.9804926,1.9945896,-7.4726048,0.5473905,2.7997422,-0.25787237,-3.9150271,-9.096911,-6.202535,-5.1105304,-12.382652,-5.2234645,-6.0520844,-7.953992,1
-297.9157,152.65959,-29.01072,10.423888,10.567871,-8.099873,-11.524724,-6.0565033,-2.433012,3.9851394,4.243243,1.4445888,-6.6231937,-9.148565,-0.90090674,-5.9953547,-19.394688,-3.1618302,-4.7863636,-9.832847,1
-304.20694,151.3708,-14.703991,15.995338,13.431636,-11.265331,-7.4118023,1.6440759,-3.4454408,1.6376572,1.2424241,-0.2603406,-5.33253,-8.031361,-4.647658,-8.004764,-16.1759,-1.5482321,-5.0981894,-7.7525125,1
-291.71506,146.69919,-12.824681,15.021676,16.117844,-13.000196,-7.563428,1.4355863,-2.1141438,0.45667577,2.7846196,-0.9887278,-6.846009,-9.966924,-4.103521,-4.8148518,-15.197447,-5.7472205,-4.3826704,-6.8944125,1
-314.99017,126.54495,-5.087371,17.894758,14.744333,-9.273202,-4.0329313,1.8637662,-2.1430204,0.67183566,-3.2800093,-2.1236904,-6.227799,-8.427228,-4.9628677,-6.005525,-13.242494,-2.7535756,-5.995165,-10.490071,1
-293.48923,143.99559,-24.77182,14.616232,8.04295,-5.0156703,-16.131998,-2.6201587,0.87339205,4.7980185,0.30588165,2.7569547,-0.2916921,-4.7690835,-3.2536345,-7.3612065,-12.077341,-4.360874,-8.321953,-8.4451065,1
-290.3019,136.2651,-23.975378,13.151805,2.6706934,-3.9228344,-6.113856,-1.649,-2.0113242,8.26652,0.5279052,-0.12946726,-0.26151985,-5.206817,-5.363857,-6.395109,-13.370198,-3.7975175,-4.7020965,-8.939831,1
-287.3939,136.7692,-27.34713,14.714229,2.9221318,-1.8684181,-6.278096,-5.025274,-4.483142,6.65609,-1.8916466,-1.1792037,3.0922432,-3.8683221,-3.4973595,-3.4026992,-13.26963,-6.3357983,-5.045714,-6.954878,1
-262.35468,125.49512,-20.351759,43.292088,9.238126,-11.539876,-7.549566,2.772855,-9.934785,-1.381518,-2.4362712,-4.7838736,-4.551004,-1.5388327,-7.1792326,-3.1872585,-7.9867063,-5.3415246,-7.240244,-7.1260123,1
-257.61664,129.83516,-24.454914,19.679058,16.104712,-6.859468,-16.991041,-7.288088,-11.530342,-1.3044863,-2.976216,-2.461284,-1.9394023,-8.924297,-7.9803915,-1.9431139,-11.722067,-6.0086355,-5.4024262,-12.081284,1
-287.5736,153.40411,-17.64619,29.958961,11.352549,-33.25469,-9.7894745,-2.0509574,-10.574693,-1.5880792,2.7344594,0.97898066,-5.942887,-5.774997,-8.94916,-3.2867463,-9.118539,-4.5971794,-5.579022,-9.081825,1
-295.06055,140.91331,-22.917599,23.26804,-2.4610686,-22.354815,-7.95178,-0.90192705,-5.1295958,0.2446963,4.9335947,3.5410948,-8.000348,-8.863396,-8.720186,-2.5604558,-10.22905,-4.5612574,-5.465264,-11.05609,1
-300.3609,147.18327,-3.3550587,26.637028,8.708823,-26.539068,-11.954728,-0.14768964,-4.875613,-1.3682507,-2.1757379,-1.7983624,-6.0857425,-5.4019094,-6.3835883,-3.6817186,-11.173128,-3.6196501,-3.2795992,-8.353381,1
-236.54979,122.53758,-11.258616,33.573715,-13.577534,-10.781607,-3.3141248,3.4110255,-6.346642,-1.6203443,0.17022978,4.5525775,-9.377567,-3.5347056,-4.0911183,-4.7908797,-11.316251,-4.5450478,-9.518991,-4.3139086,1
-272.2044,136.47891,0.51952887,26.551949,-7.33936,-17.47023,-7.7453055,3.7220986,-8.846219,0.0051491107,-5.279327,-1.099594,-7.541401,-4.31581,-0.64971346,-8.407961,-15.952338,-2.3472621,-1.0910668,-10.148974,1
-262.11496,107.939384,-2.3567765,35.63319,2.6662586,-2.6502063,-7.746576,6.095507,-2.2907906,0.23475792,-0.98060274,0.4982133,-5.206122,-4.657336,-2.5628119,-5.0630746,-8.817488,-3.748989,-6.302655,-4.367554,1
-306.39413,131.70935,-11.375854,39.203785,4.3115587,-18.587345,0.04953797,6.8209558,-3.6206894,-0.3275502,1.3110756,-0.75128627,-3.8263485,-7.2934837,-3.9556668,-4.5494,-8.094209,-3.860023,-2.2649431,-5.53248,1
-284.28006,141.26204,-14.847458,32.69304,-3.754232,-21.10271,-1.0484626,2.6048093,-7.803928,-0.56719166,1.8181652,-1.1907178,-8.453749,-7.677382,-2.4871905,-4.3538995,-12.921253,-5.5182147,-4.049994,-6.246427,1
-282.20682,123.41336,-4.6363087,36.43933,-5.517444,-8.407723,0.6266885,2.9805365,-4.4919705,-0.44581705,-3.093649,-1.5155281,-6.985842,-4.814436,-2.9470005,-2.8440158,-13.073701,-3.4639904,-3.4174995,-4.839625,1
-270.0377,125.678,-18.704954,12.681353,1.1618096,-1.1171008,-6.499656,9.713076,-10.722347,3.8251696,6.088312,-0.3344419,-3.3470871,-2.5784118,-7.922589,-6.199406,-9.764164,-0.4376433,-9.055555,-6.0753617,1
-283.61462,127.19744,-12.537151,8.965612,-0.12509106,2.295504,-11.055215,1.7662467,-7.9549975,2.583931,5.4261546,-3.1380413,-2.2935524,-5.8824143,-6.7513466,-4.783319,-9.647939,-2.756231,-10.618479,-5.965198,1
-300.26886,132.37616,-24.187838,6.335024,3.3235528,-0.58767223,-6.405311,5.733503,-4.9540596,0.65784055,4.0921392,-1.9480021,-3.64481,-5.9091663,-4.8257465,-3.5076585,-8.3991,-3.7025037,-7.6242766,-6.716041,1
-307.68677,153.21042,-15.398397,4.7947836,9.074841,-2.527187,-7.2722282,-8.082337,-9.988066,1.710693,3.892548,1.6051883,-0.91490275,-8.876757,-6.5906453,-4.8089266,-8.353243,-3.283332,-5.277733,-8.875344,1
-308.23572,159.40054,-4.533092,0.6817598,4.493861,-3.4274983,-10.72237,-3.6870577,-9.265374,-1.608724,2.9298942,2.2103856,-4.68678,-4.5945096,-8.100735,-7.1611085,-8.995061,-3.4356472,-7.1966467,-6.3196216,1
-280.54398,135.49413,-2.4703915,23.514912,1.0111294,-7.802178,-6.5562105,3.406941,-3.8629303,-2.7833142,-2.9143908,-0.6894015,-5.4268622,-5.3423247,-6.5334454,-9.096333,-9.900429,-2.7623234,-4.659577,-7.170127,1
-280.21518,139.74825,-6.886524,22.255037,1.7069418,-6.743871,2.0095778,5.249567,-5.3166995,-0.085774235,1.8449383,2.273419,-7.013441,-10.398741,-5.3015876,-5.1237736,-13.785967,-5.851514,-4.8143,-4.45305,1
-293.52737,130.28722,-15.240889,20.17445,18.368948,5.530746,3.1040165,2.8014278,-2.8919265,3.3853626,3.842561,1.7126102,-7.3167315,-13.264194,-6.6189065,-5.7279716,-13.144519,-8.296386,-5.916351,-2.4971106,1
-288.7551,127.15614,-21.654768,28.445223,25.522095,4.040403,-0.73624957,3.0623264,-4.452078,-1.1809466,0.17243639,1.2269078,-9.391349,-14.724854,-7.516062,-4.215771,-14.906523,-4.817938,-6.969281,-5.270686,1
-277.31097,131.41968,-22.197392,28.80431,21.275024,-2.2801156,3.2308295,7.4224396,-7.1569333,0.3410841,3.8688772,-1.2090083,-10.852551,-13.592693,-8.019456,-6.5750213,-14.784616,-6.0943074,-6.301067,-4.2504134,1
-280.5303,128.01637,-23.434025,27.420063,16.515524,10.629032,4.3225794,8.334854,-6.855076,-1.1390897,-1.6019287,-0.8605727,-8.95368,-12.914976,-6.922789,-4.429441,-16.718178,-6.078428,-6.599737,-4.007666,1
-306.17563,127.423065,-20.376612,13.825068,13.4528055,5.092692,15.033502,7.3328576,-8.357093,-3.403395,1.0126144,-1.7912388,-7.972337,-14.70604,-8.289054,-5.454893,-10.6493435,-5.1504183,-6.0561137,-5.6382346,1
-288.1574,123.4245,-32.599445,33.89471,21.57492,-0.2928665,-0.991015,9.006866,-4.1551433,-0.5049855,0.846281,2.2554324,-10.452425,-14.498943,-7.064239,-5.509123,-15.047127,-4.7049327,-8.150555,-5.846521,1
-297.584,131.38965,-11.204026,35.634323,19.310507,7.373568,3.4078898,3.061216,-5.559253,0.9616278,-0.20503107,-1.5368271,-13.078308,-16.309614,-8.70472,-3.4505396,-15.004341,-6.41125,-5.3391843,-3.3522677,1
-293.67215,133.09004,-11.937892,22.750608,17.048708,3.043342,1.7808772,3.962281,-5.12741,2.8984592,6.8558784,0.80468243,-7.3287654,-14.810818,-10.583754,-4.996013,-13.628422,-7.9754033,-7.771993,-3.9354815,1
-270.33575,140.50453,-25.284286,21.851591,21.081831,1.2361124,-2.4338262,1.2190423,-5.768246,3.9581454,5.166642,-3.217075,-10.160632,-12.530043,-6.871331,-4.8526254,-14.148355,-7.8355317,-6.294376,-3.5274236,1
-323.9575,117.901566,-6.283334,31.907331,19.566656,-1.915125,0.56820256,2.8652382,-4.505247,5.6651406,3.8927298,-5.2540355,-4.5129066,-7.064119,-9.936332,-7.6599264,-7.919336,-3.6077669,-3.7925093,-6.1107535,1
-311.56686,136.38718,-3.6462598,32.144894,13.4988785,-0.44514394,-5.03538,4.127743,0.6080858,2.775568,-2.1290076,-2.920829,-3.9067376,-8.777152,-13.611111,-13.818518,-9.761203,-0.7106041,-6.2388678,-8.623169,1
-288.82755,134.30559,-14.294021,34.969364,19.50224,-6.487264,-7.1240215,3.9592516,-3.6535923,-1.0800495,-1.6847081,0.37199718,-6.8166313,-12.873202,-9.547171,-10.126051,-11.621321,-1.3125548,-9.180579,-9.383341,1
-305.25684,134.91994,-4.320433,18.868809,4.8540683,-2.761656,5.246119,7.508921,0.67843527,3.4118342,3.9857948,1.4397007,-4.614342,-7.8487377,-11.833652,-12.080284,-9.670605,-2.1168725,-8.088977,-5.862417,1
-305.4148,114.659676,-5.2541504,29.422136,18.56489,-3.422685,-2.806144,2.734894,1.8117453,1.2780809,-3.0246933,-2.2387848,-5.6862473,-7.6203895,-8.710252,-11.392116,-9.813324,-0.7219236,-6.9632654,-9.303642,1
-339.79916,124.0105,2.6086233,21.34657,14.262943,4.7518563,0.48489115,2.7768161,2.0175273,-1.8156606,-5.684551,-2.4783976,-6.660457,-8.561857,-10.638632,-13.315273,-10.270934,-0.9334368,-7.396706,-7.2369184,1
-323.51395,140.2833,-6.795149,14.420212,8.64215,1.0273081,-6.353038,2.5630577,4.2323446,7.029607,-4.0851154,-2.6509893,-6.0276923,-7.347935,-12.345687,-11.5751,-12.692965,-1.621715,-9.445627,-6.266491,1
-344.59238,120.540306,-1.1387286,20.134056,12.992805,1.4095471,2.092648,9.995836,3.0319006,0.8727984,0.018221073,-1.1967472,-6.672942,-7.7568197,-8.797721,-8.272727,-7.2578535,-0.5396042,-7.906287,-6.6663656,1
-315.91574,131.55867,-2.5799277,19.946894,23.43654,-4.2941966,-2.7348316,6.1085005,3.7385666,-1.0095109,-2.9386833,-1.6195551,-5.087516,-12.462106,-10.394187,-7.6952033,-9.343491,-4.5698714,-6.440687,-5.576652,1
-323.98453,144.34189,-3.0725148,10.0700445,11.0629015,1.0298268,-10.284345,-0.15346338,2.5528152,5.956487,6.5547457,4.028999,-4.351903,-7.7594614,-8.645604,-10.677006,-12.833358,-5.0711017,-7.958415,-6.6944356,1
-455.5859,29.26581,-0.73565626,12.919341,9.346065,3.3683097,-5.353424,-1.0066965,-5.65535,-1.4535735,-1.3175992,-2.7758875,-4.07965,-5.4304385,-1.421039,-1.8245353,-2.8372087,-1.807993,-0.5874895,1.296123,0
-436.71396,41.121693,-1.4222412,21.747005,7.2761374,2.6123343,-5.069263,2.4738784,-11.312425,-3.4531553,-2.5700235,-3.8500571,-5.6077857,-10.734103,-2.0698967,-3.7710145,-6.0589876,-2.3847404,-1.1342673,1.0546212,0
-404.6883,52.2084,-12.643571,29.961514,10.792768,1.9370317,-12.44898,-2.7096345,-17.341274,-1.7525045,0.5099491,-7.5631986,-7.917595,-11.597667,1.26479,-5.8607326,-9.764758,0.49613896,-2.2375603,0.8603446,0
-338.62335,113.45864,4.882376,17.77465,-3.9097416,-6.130674,-7.2468443,-3.3873246,0.08223686,7.5926485,-4.153569,-4.3596954,0.1338419,-1.8846452,0.62359387,-6.79507,-9.569809,-6.4824843,-10.384173,-0.32814583,1
-340.45178,129.91528,6.3808665,19.032238,-7.4577417,-12.233783,-6.732542,3.5087972,-8.978623,1.1981544,-10.50995,-9.877233,2.3293412,-0.76898056,1.2231053,-9.4379635,-11.924628,-3.6053822,-9.913149,-1.791769,1
-314.97162,134.85342,3.8075986,20.479172,-5.436951,-11.439739,-8.746413,3.8212247,-12.198699,-1.2574438,-12.1830845,-9.3188715,3.747231,-3.74589,1.4353333,-7.4166923,-12.366755,-2.411067,-10.490377,-4.45693,1
-314.1204,123.195885,10.247441,28.048761,-20.105227,-19.546713,-4.2502985,-1.9901146,-21.221642,1.8870908,-5.3033047,-4.049259,-0.22134274,-9.096931,-1.6478581,-3.8489182,-8.186637,-2.6745734,-7.7918243,-4.311061,1
-302.99887,121.02688,-0.9309484,22.925303,-9.836326,-8.000914,-9.315735,4.1969495,-18.81083,-3.659578,-4.305895,-2.9071877,-4.046804,-5.5825777,0.75763464,-3.6140912,-15.702361,-4.240485,-3.1120064,-9.888272,1
-311.23053,136.72833,8.787678,21.637257,-7.4502425,-12.998537,-4.5405707,2.0479612,-20.062473,-8.587551,-7.3116746,-3.2954261,-4.345289,-6.9870954,2.446438,-3.794146,-17.13316,-4.538321,-1.3837924,-11.631833,1
-314.63885,131.33128,0.8440414,15.549743,-7.3689046,-11.330074,-5.3193054,7.2399774,-15.809363,-5.2495117,2.037166,-7.5583,-5.7727466,-3.6446555,-1.8359979,-2.9584675,-16.472126,-4.768829,-1.034368,-12.590793,1
-356.82852,127.85416,-3.1638923,7.841278,-4.034044,-9.084612,-1.6578615,8.916707,-11.877547,-3.6579282,-0.5238173,-0.82734597,0.7618414,-2.79185,-2.8198843,-2.4610236,-10.323765,-5.59959,-1.7865503,-10.274919,1
-362.57977,130.671,7.4483447,11.173355,-6.349451,-3.115698,-1.1163102,3.4861522,-10.570844,-2.6396232,-1.8629061,3.8367188,-3.7520769,-5.2387257,-0.7125089,-5.7791896,-12.334326,-2.2978776,-5.418923,-7.981793,1
-372.91943,120.2229,14.057926,22.802149,-7.298166,-2.3234112,0.555492,6.3532033,-10.2501545,-1.3627791,-1.6178532,-0.93977976,-0.06221052,-6.5650125,-0.8998068,-5.5148335,-12.598918,-1.695448,-5.821209,-9.451654,1
-318.7946,133.26816,2.4776788,18.076141,-8.4666195,-5.2533617,-3.0108657,4.3739786,-13.033917,-2.346821,-2.1102393,-0.5410306,-9.192067,-2.724535,-0.30568504,-4.46993,-12.844634,-4.521516,-7.737637,-5.852925,1
-322.93503,128.53494,-10.054903,25.691149,-6.4826083,-9.154609,-7.0531163,5.3912287,-11.953621,-9.018461,1.0053257,-4.2386613,-4.8150373,-3.2821352,-3.770449,-5.21782,-10.049449,-4.9816203,-6.790628,-8.109768,1
-318.9798,138.97462,-10.6913395,17.630621,-4.005805,-11.326779,-1.0796459,5.098987,-15.051758,-1.4854758,-2.38648,-1.4697024,-3.269603,-5.7924376,2.085501,-8.501563,-13.18382,-2.3685508,-9.003612,-10.328956,1
-313.2651,134.48004,-2.7473893,17.087313,-7.4453726,-0.060321778,-3.587483,-2.7060208,-10.848155,-5.07381,2.107353,-2.5036504,-5.379499,0.30570668,0.0035945347,-7.104124,-13.7078085,-3.2904196,-9.371737,-11.4724655,1
-300.43866,133.96736,-8.749651,19.30406,-3.6193333,-9.1350975,-3.472487,1.4110285,-19.612177,-7.2536373,0.5174485,-2.1810122,-3.0511022,-6.1993704,-1.0866429,-7.439835,-14.255932,-4.1325045,-5.752739,-11.260402,1
-311.9992,129.24419,1.0181706,30.086147,-1.2107217,-8.87864,-9.789501,0.46425393,-14.373258,-7.766301,-4.0272245,-3.323322,-7.5039907,-5.3721285,2.3832839,-8.120179,-15.960708,-1.8439763,-5.441992,-12.426212,1
-299.43573,141.31848,-7.292469,18.003538,-10.914313,-6.502534,-1.0245416,-3.6208167,-23.333689,-2.25005,-0.19675748,1.1936215,-8.372495,-4.9496145,3.6503654,-8.826497,-14.358432,-4.2248945,-3.3219216,-12.140805,1
-380.69043,107.344246,8.723243,28.97491,-0.12615477,-6.289677,0.54606575,6.667763,-6.755527,1.5962378,0.19282438,1.9542727,-7.700487,-1.194869,-1.4007744,-6.8027678,-9.979512,-5.159136,-4.0843782,-10.079846,1
-318.64352,114.613815,5.8295035,23.61165,-11.695879,-0.24364224,-3.3852036,1.1043353,-12.852427,-2.3682287,-6.8065195,1.3204747,-7.931569,-8.553551,4.454208,-5.400222,-15.992987,0.28027195,-3.3916497,-12.296782,1
-316.9719,129.23178,7.715456,22.1463,-2.8392115,-6.88963,-4.9291887,-2.2910001,-17.88607,-4.9133124,-4.06931,-5.1371355,-5.256826,-7.357034,2.0221512,-7.4704,-15.789783,-2.5612855,-4.061012,-11.648093,1
-370.34686,122.726074,10.008152,17.320177,-1.3290592,-10.74148,3.3495324,2.4020576,-7.738763,-2.7301714,-3.952746,0.3903823,-2.8138907,-3.9669304,-0.81963134,-5.7202,-9.819546,-5.9397664,-5.1010947,-11.65269,1
-370.05655,122.80884,-0.6424974,17.704603,-12.941514,-0.032596417,-3.7124014,1.204034,-2.483925,1.3657918,-0.98063165,0.69494665,-5.1694565,-5.2722683,-3.3428433,-7.9847684,-10.838041,-1.3598863,-8.226551,-7.1361237,1
-337.99417,128.41501,4.4658,27.684824,4.5934987,-9.739253,-1.5933437,1.8172972,-16.11643,-3.206469,-7.9427433,-0.541606,-4.685411,-6.696409,-3.292722,-0.97233737,-14.980429,-5.2061677,-2.927735,-10.074055,1
-344.2482,118.79413,7.178124,16.0049,-1.080159,-6.1405706,-4.295546,-3.3346274,-12.747972,-1.0299929,-9.85185,2.6718874,-8.2186,-4.914177,-0.51453197,-2.108419,-15.669752,-2.0366592,-6.5570464,-10.754514,1
-346.75488,142.80037,-8.283573,20.981327,0.97299093,-13.630465,-1.8720301,5.280235,-18.844154,0.9446472,-1.8886539,-3.7194536,-1.6105282,-7.7331076,-2.3833544,-3.7719638,-13.622997,-3.065278,-3.6005425,-13.0051365,1
-301.95612,140.60854,-0.84389776,16.761719,-7.2729063,-9.807142,-3.212418,0.5525996,-20.746468,-2.862002,3.0179553,-2.9871542,-5.6526337,-9.260877,-1.3392261,-3.2581515,-18.51079,-4.0234823,-2.7601194,-13.698472,1
-327.66968,127.02881,-3.00465,25.899605,2.2442222,-10.781362,-6.964886,-1.1616054,-12.271763,-4.679691,-5.5338635,-1.0133346,-4.3845196,-5.8280587,0.13803974,-1.8005629,-18.322306,-5.83345,-1.8399462,-9.527515,1
-321.47812,114.4083,-3.0731876,25.895332,2.0377162,-13.102822,-0.5469772,4.42523,-17.311874,-3.6498308,0.8813141,-2.4041677,-6.411676,-7.7117076,-1.6332492,-3.339917,-14.461794,-7.2181644,-3.379797,-11.179937,1
-334.1072,129.58774,-4.9544015,10.604142,-2.2755382,-6.5049906,-5.1243353,-1.7052286,-14.89458,-0.57163966,0.3742052,-2.800277,-7.6620774,-7.1725245,2.4857452,-3.0694988,-15.142897,-5.449192,-2.7879217,-11.039816,1
-329.11237,132.09473,3.006011,9.794615,-6.5137725,-5.21389,-0.6809058,0.40018314,-16.482502,-1.0274864,-2.574518,-0.7126501,-3.5161843,-9.079154,1.7279395,-3.5653603,-14.36016,-4.402078,-4.125175,-9.300351,1
-334.39374,117.605896,9.517659,22.73136,-3.9445176,-9.023546,-7.3528695,1.1706266,-11.219776,-4.7967887,-4.928475,2.6623125,-6.391219,-6.6102214,0.661781,-5.1918225,-13.786508,-3.5500908,-5.944103,-10.8800125,1
-333.1645,129.05363,6.706073,18.303701,-2.0221286,-6.6843376,-2.8947155,2.4552817,-18.048237,-4.5568686,1.466877,0.61029726,-9.674013,-7.8139772,0.81190777,-2.8025227,-14.711771,-6.7479463,-4.9287105,-5.5408697,1
-375.57156,119.239395,5.607749,12.647867,0.5248044,-5.682211,1.4857074,-1.1527827,-12.234565,4.99053,-0.82452536,-1.4528725,-0.5541868,-1.654229,-0.86690056,-5.319485,-11.526741,-5.3773117,-6.6971803,-7.7822614,1
-342.34195,118.07178,7.151265,22.55414,-0.18486413,-3.7971597,-9.543397,0.4718487,-5.473462,-4.7206836,-11.600849,3.6481504,-10.75765,-1.939613,-1.7962605,-1.9391719,-13.41321,-3.24472,-7.255429,-10.227168,1
-354.41614,122.86314,7.8062873,24.312351,12.534389,-8.194098,-3.058086,2.6256375,-14.684843,0.13405752,-8.102459,-0.5750877,-5.4342313,-6.9048514,-4.7120833,0.64940816,-16.081669,-1.1862355,-3.0843234,-8.777572,1
-357.57278,138.37119,2.7692559,6.173084,-7.9385543,-6.4450417,-1.6727446,-2.5438225,-11.663172,-0.33194712,0.95014805,-1.3894019,-2.9604495,-8.0264,-1.4393677,-5.9270163,-13.170938,-3.6673224,-6.200418,-10.604988,1
-320.30807,128.783,6.428927,29.743406,-5.461814,-13.049835,-1.2903163,0.4064629,-18.240997,-3.2841425,-8.965076,0.71931994,-7.676525,-9.117251,1.3325286,-3.0209374,-17.894354,-3.0805519,-4.737385,-9.847838,1
-321.2309,156.739,-12.630711,6.9851336,-8.862275,-7.5729413,-2.2207556,-3.3531976,-15.95416,-0.5152219,0.4500079,-1.7163318,-8.736049,-8.212024,-1.0895451,-0.87475157,-16.158472,-5.0815134,-6.700463,-9.006887,1
-340.21527,131.37631,-3.941542,12.31317,-4.3018136,-8.716837,-2.85917,-3.7586796,-13.723714,-1.6005409,-0.90050936,1.1267235,-6.7209134,-7.4356694,-4.1431866,1.5908229,-15.665096,-7.125859,-6.346274,-10.074642,1
-329.7612,137.0633,-3.4654994,15.649721,1.9695753,-17.641756,-1.5586993,-2.671086,-12.698295,-2.2609138,-2.1704547,-2.8931332,-3.1476285,-7.237518,-3.6491506,-1.2067733,-12.844663,-4.6481967,-4.665212,-10.372952,1
-299.19104,141.21251,-5.608654,24.18505,2.1601892,-17.760052,-5.005388,-2.2396455,-16.24463,-4.0373945,-6.6248503,-1.9160242,-3.0446305,-9.5956335,-0.74434865,-2.2066123,-16.066435,-1.5240977,-7.3519416,-9.395847,1
-321.58527,130.18005,8.870674,29.353062,-7.264519,-21.96125,-5.827112,0.93057597,-16.948765,-2.5009925,-3.0624735,0.78314096,-5.0764084,-7.2589355,0.97670263,-9.419128,-14.365949,-5.1365976,-9.40505,-4.8151283,1
-322.32703,125.88749,7.0106997,14.0036125,-15.924067,-5.5436893,1.3098414,-2.6193542,-18.392424,3.0450106,-0.35290292,-0.4126218,3.9240515,-8.205705,-2.475871,-5.8832593,-12.444803,-6.476606,-9.323698,-7.608299,1
-309.9144,126.126366,-0.39631754,18.973217,-12.663638,-7.994218,-10.140489,-4.1657686,-18.760899,1.7478119,2.5577013,0.3423688,0.5342652,-11.208172,3.3738787,-10.341239,-12.687446,-7.193468,-10.31598,-3.1208441,1
-313.51846,115.13679,3.5668945,24.95444,-9.504128,-6.680682,-11.960082,-4.340996,-16.64742,2.681232,4.6188526,-2.6446888,0.57410604,-7.5944166,0.6221793,-6.3956757,-14.488841,-7.1529646,-9.653316,-4.9739995,1
-314.43686,106.71639,-1.5327122,33.823013,-4.6255264,-11.475149,-11.285148,-4.3353715,-18.741957,2.7893565,0.23569582,-2.120973,2.8966098,-9.920119,-0.28530613,-5.624309,-12.313512,-6.0338154,-9.4318905,-4.5276775,1
-329.15323,111.21555,4.2139416,31.565733,-0.92870075,-6.140005,-12.382927,-6.8212647,-15.550833,2.9716628,-2.9974446,2.5733585,1.8089503,-8.877886,-1.3834637,-3.6795292,-12.719619,-6.7054677,-7.6257305,-4.774943,1
-321.55743,119.22271,-5.6596675,33.91951,-11.160123,-6.2601976,-9.887728,-3.4905095,-15.626105,2.9312525,3.0835772,-5.5399284,0.22677714,-7.2503304,0.5567335,-2.5282016,-13.846915,-5.541214,-8.164606,-3.8999035,1
-398.788,81.877014,2.5449584,18.903479,-4.3858194,3.016694,-2.9115524,2.839401,-3.9056048,-0.2535118,0.3477799,1.7903681,1.4061817,1.8114549,-3.7149243,-2.3487315,-3.8083155,-3.1964662,-0.85544914,0.0239952,1
-323.8456,115.58218,-8.9645195,16.517342,2.5172188,-3.0606084,-9.663289,-2.3364193,-5.257738,-3.3627577,-2.753794,2.0837505,3.3290484,-2.8117745,-4.0959105,-3.8570292,-9.836067,-6.9049616,-4.205534,2.0466096,1
-295.20743,122.73204,-19.774399,24.440111,4.9492006,-2.154425,-19.28199,-6.1369085,-5.639183,-6.5803437,-6.8062515,2.7238553,-1.0090506,-2.0029743,-6.432504,-4.4570704,-13.958812,-9.539619,-3.3583171,2.3834486,1
